stage,estimate,se,z,nsim
3,0.8369113314129433,0.16241712143613293,5.152851645274607,93
4,0.7897476769031011,0.14376382111830177,5.493368712377406,93
5,0.7694735144267952,0.13084802767258152,5.88066574723032,93
1,0.9694166310835136,0.2850940560631678,3.4003396790170948,94
2,0.88121819295295,0.20226476187678746,4.356755891516867,94
3,0.7346423178443054,0.16504433767256171,4.451181592802007,94
4,0.5929593579858686,0.14698319719471656,4.034198257371851,94
5,0.7694735144267952,0.13084802767258152,5.88066574723032,94
1,1.5492817730747808,0.29974661528191626,5.168638089933585,95
2,1.0337628026766685,0.20378344656670927,5.072849733838722,95
3,0.853206419810169,0.16439306103017667,5.190039132208572,95
4,0.7155908154555447,0.1456937081341425,4.91161097222324,95
5,0.7694735144267952,0.13084802767258152,5.88066574723032,95
1,1.4596765448215165,0.32038541128766784,4.556001907062183,96
2,0.9600720430540698,0.21479273519532743,4.469760311869966,96
3,0.9115314625274842,0.1661704424372033,5.4855210659498415,96
4,0.843874401446634,0.14355677148580215,5.8783322633449835,96
5,0.7694735144267952,0.13084802767258152,5.88066574723032,96
1,0.9991223556171783,0.28071244531813,3.55923783316724,97
2,0.9988129942270147,0.20522859555081926,4.866831503408529,97
3,0.8376245617827728,0.1679170531699337,4.988323377346841,97
4,0.6416865993968167,0.1470445817323574,4.36389149356608,97
5,0.7694735144267952,0.13084802767258152,5.88066574723032,97
1,0.559217627500259,0.3011680481737818,1.8568292051272848,98
2,0.7702541130244894,0.20457441237274143,3.765153735947488,98
3,0.7524385178364542,0.17383179757854184,4.32854361697826,98
4,0.85531363610817,0.14485674826511177,5.904548088728354,98
5,0.7694735144267952,0.13084802767258152,5.88066574723032,98
1,0.5354159682393763,0.28325919960881724,1.890197984668421,99
2,0.35271889823513436,0.20508542383371442,1.7198633215450887,99
3,0.603787863984563,0.1650494858666662,3.6582232341658294,99
4,0.6471929974576109,0.1448107798217629,4.469232181845812,99
5,0.7694735144267952,0.13084802767258152,5.88066574723032,99
1,1.1595513245062068,0.285886653711162,4.055982710118846,100
2,0.9563433599912886,0.20999846468901545,4.554049294634261,100
3,0.8006995203683589,0.16952804798425733,4.723109419880262,100
4,0.7832989004187434,0.14759460619291237,5.307097058783698,100
5,0.7694735144267952,0.13084802767258152,5.88066574723032,100
1,0.6350958225236528,0.29940925947655034,2.121162931413594,101
2,0.43881088501280685,0.20179770079038062,2.1745088437287303,101
3,0.530526053645844,0.164763145915421,3.219931561140394,101
4,0.7080262785906127,0.14462540222710685,4.895587273657441,101
5,0.7694735144267952,0.13084802767258152,5.88066574723032,101
1,0.19178189001268617,0.31719340514883715,0.6046213032792912,102
2,0.4270194362434315,0.22416205624593882,1.9049585973414174,102
3,0.6559765392266512,0.1787988509479851,3.6687961681447456,102
4,0.9199224153191563,0.14691381574578452,6.261646739275793,102
5,0.7694735144267952,0.13084802767258152,5.88066574723032,102
1,1.0867677148549406,0.26977351346636314,4.02844482725857,103
2,0.8554734829258933,0.19852211463493605,4.309210006648532,103
3,0.8124139334392384,0.1650346095769398,4.922688250190865,103
4,0.7193777948842963,0.1479285633235206,4.863008054171479,103
5,0.7694735144267952,0.13084802767258152,5.88066574723032,103
1,1.028051971663959,0.2950534689151247,3.484290408257119,104
2,0.8534952063427459,0.21452730433813552,3.9784921969535234,104
3,0.921866260795011,0.16765805024650368,5.498490883316445,104
4,0.811807234762151,0.14543983229031895,5.581739348692772,104
5,0.7694735144267952,0.13084802767258152,5.88066574723032,104
1,1.431342423540641,0.2985531945962711,4.794262628729273,105
2,1.2825197315145316,0.20397827156339055,6.287531126157041,105
3,0.8794836844856443,0.16537550129635062,5.31810139707224,105
4,0.9513522268879773,0.1445009248350551,6.583710297867828,105
5,0.7694735144267952,0.13084802767258152,5.88066574723032,105
1,0.15066885659050944,0.3210695532158223,0.469271704779899,106
2,0.7596746853833598,0.20288568708538623,3.744348338695987,106
3,0.733621544574573,0.17392289787037007,4.218084872995636,106
4,0.8578282649014309,0.14361289877651828,5.973197896634142,106
5,0.7694735144267952,0.13084802767258152,5.88066574723032,106
1,0.814586496870237,0.27450036563696745,2.9675242689750907,107
2,0.8570717462397686,0.1965892053383505,4.359709093714779,107
3,0.9961330437715773,0.16372984035607893,6.084004245073419,107
4,0.869923336319801,0.14300078525228427,6.083346568937145,107
5,0.7694735144267952,0.13084802767258152,5.88066574723032,107
1,1.1167459171214025,0.2769148241041342,4.032813774900865,108
2,0.8669103781221172,0.1966921824628335,4.407447043737626,108
3,0.7747417841417528,0.16320822798159157,4.746952979779529,108
4,0.7881507040080316,0.14298494677183896,5.512123631207721,108
5,0.7694735144267952,0.13084802767258152,5.88066574723032,108
1,0.8056632725440259,0.28534578446082093,2.823463027730997,109
2,0.5880552934213189,0.1971244492505899,2.9831677179413054,109
3,0.5582740427815349,0.1658737162108125,3.3656570524531584,109
4,0.7287594431296258,0.14641253499375304,4.977438872707994,109
5,0.7694735144267952,0.13084802767258152,5.88066574723032,109
1,1.0135108198508815,0.30553664484075005,3.3171497984444303,110
2,0.8849237474561772,0.21509733076103807,4.114061965925934,110
3,0.7355245047526325,0.16776630972782589,4.384220562196926,110
4,0.662674199835514,0.1437502370496968,4.609899875201018,110
5,0.7694735144267952,0.13084802767258152,5.88066574723032,110
1,0.4619790742671265,0.32968761692608173,1.401263045832581,111
2,0.5039517290790451,0.21944967402005278,2.2964341657349427,111
3,0.7510915286441702,0.17108424395444866,4.390185275297175,111
4,0.8091642307944663,0.14606414758045325,5.539786759435764,111
5,0.7694735144267952,0.13084802767258152,5.88066574723032,111
1,0.50188960298478,0.26406947340823983,1.900596825930276,112
2,0.6088538627835526,0.20267848804040947,3.0040379157661814,112
3,0.7771291580286509,0.17016765967096154,4.566844014493225,112
4,0.8441959251054262,0.14846135228296803,5.686300926967072,112
5,0.7694735144267952,0.13084802767258152,5.88066574723032,112
1,0.4680133458742188,0.29508865597941586,1.586009276842094,113
2,0.6578214818470632,0.20812510242249002,3.160702261237561,113
3,0.583128850379318,0.17041177292547344,3.4218812489811903,113
4,0.6653395101874495,0.14772208510387105,4.503994847619534,113
5,0.7694735144267952,0.13084802767258152,5.88066574723032,113
1,0.7184885671218793,0.3293692145288826,2.181407780170282,114
2,0.7677767002388474,0.20885363630243817,3.676147151812287,114
3,0.8274799223061684,0.16886498567080585,4.900245714166586,114
4,0.8626875821803394,0.14431342336789424,5.977874836917379,114
5,0.7694735144267952,0.13084802767258152,5.88066574723032,114
1,0.00396418160660277,0.3408386062297622,0.01163067074605534,115
2,0.4919300916052649,0.21110638183652305,2.330247372560279,115
3,0.6881669971065726,0.1748592876475606,3.9355472984289777,115
4,0.7495092092037793,0.14840309707385088,5.050495737503347,115
5,0.7694735144267952,0.13084802767258152,5.88066574723032,115
1,0.4760427428967702,0.319263511964204,1.4910652957740576,116
2,0.5690624744125383,0.21389484646654663,2.660477724513761,116
3,0.6622998833711657,0.17393851085679682,3.807666744464863,116
4,0.7829146923353808,0.14669248436279986,5.337115229428361,116
5,0.7694735144267952,0.13084802767258152,5.88066574723032,116
1,0.5475341072904183,0.286092541446231,1.9138356579398046,117
2,0.8794129266819366,0.20230995904995203,4.346859298532121,117
3,0.7363331612284593,0.16448639617021646,4.476559632727773,117
4,0.7218089319328297,0.14512094956895494,4.973843777047907,117
5,0.7694735144267952,0.13084802767258152,5.88066574723032,117
1,1.3487483731665766,0.2784208212705604,4.844279845923974,118
2,1.0698578274324204,0.20852968713918357,5.130482101180834,118
3,0.7825948770664736,0.17246091140490633,4.537810166322765,118
4,0.6631820628835947,0.15045193918963137,4.40793296819998,118
5,0.7694735144267952,0.13084802767258152,5.88066574723032,118
1,0.7595099512868836,0.28357164055391004,2.6783706219821815,119
2,0.8839607036923933,0.19475436988198983,4.5388491371363,119
3,0.8571481813774914,0.16526061529701008,5.186645226008662,119
4,0.8985608474538868,0.147089182772139,6.108952613095137,119
5,0.7694735144267952,0.13084802767258152,5.88066574723032,119
1,1.5115068945341998,0.27262750126245167,5.544220181510999,120
2,1.3056970514158492,0.2093968126547247,6.235515406668671,120
3,0.9432613038890789,0.1640998789269829,5.74809262539912,120
4,0.8004463749118191,0.14470285633522706,5.531655664470496,120
5,0.7694735144267952,0.13084802767258152,5.88066574723032,120
1,0.9446371462068922,0.2755223782718226,3.428531475853261,121
2,1.0583444047445696,0.19757272242869253,5.35673341812934,121
3,1.0921943090792543,0.16433146687150624,6.646288321233455,121
4,0.8984148992903183,0.14456502808459845,6.214607441327871,121
5,0.7694735144267952,0.13084802767258152,5.88066574723032,121
1,0.6587184483285278,0.29436918927572775,2.2377289211185882,122
2,1.0564868410766841,0.2106880894727059,5.014459259281239,122
3,0.8881593911189932,0.17272806495573298,5.141951838264454,122
4,0.7801286974300152,0.15096557655264245,5.167593270231246,122
5,0.7694735144267952,0.13084802767258152,5.88066574723032,122
1,1.0714009862862328,0.2844358961685597,3.766757293008156,123
2,0.6578485179749929,0.21301018661717191,3.088342996277907,123
3,0.8148343843218185,0.17139086551591284,4.754246277180769,123
4,0.7465951117097336,0.14682238851153184,5.085022245439727,123
5,0.7694735144267952,0.13084802767258152,5.88066574723032,123
1,1.5068094443058089,0.28965191241056015,5.202138773280454,124
2,1.299484246549139,0.19609726744002365,6.626733067285531,124
3,0.8870207811346069,0.1623546058552102,5.46347777731457,124
4,0.8576742390682177,0.1417721451091436,6.04966679743708,124
5,0.7694735144267952,0.13084802767258152,5.88066574723032,124
1,0.957371541460488,0.26871593769475366,3.56276426948672,125
2,0.827098507540807,0.2024584954931517,4.085274394271019,125
3,0.7785225605772791,0.17108423000222042,4.5505220473399275,125
4,0.8748871781890196,0.14294073070380875,6.120628975948755,125
5,0.7694735144267952,0.13084802767258152,5.88066574723032,125
1,0.5724650300081368,0.2991457900012953,1.9136656745383511,126
2,0.8348319377430944,0.1986570490364972,4.202377624111991,126
3,0.7789041116347142,0.1665046864820095,4.67797110154538,126
4,0.855816621329213,0.14367248647235645,5.9567189400169385,126
5,0.7694735144267952,0.13084802767258152,5.88066574723032,126
1,0.745086513523922,0.2748116659380863,2.711262314794839,127
2,0.9449890299455116,0.21278355480756064,4.441081129602099,127
3,0.9516501398119768,0.16548616412773706,5.750632657588267,127
4,0.7927008045283875,0.14405805407550656,5.502648287286329,127
5,0.7694735144267952,0.13084802767258152,5.88066574723032,127
1,1.2737578126007951,0.280701486940087,4.537766530865104,128
2,0.9679816665983841,0.20759705071100734,4.662791033317215,128
3,0.8999788434915988,0.16839231548126182,5.34453630451887,128
4,0.6982686333095789,0.1495323752276631,4.669681948450726,128
5,0.7694735144267952,0.13084802767258152,5.88066574723032,128
1,0.8810820830358767,0.2801516604768399,3.145018243105204,129
2,0.7669425354970881,0.20999930432236574,3.6521194104518075,129
3,0.7041158496105844,0.1728967477874636,4.072464396358289,129
4,0.8679118254738395,0.15022371896695472,5.777461984313924,129
5,0.7694735144267952,0.13084802767258152,5.88066574723032,129
1,1.192413396364319,0.2874054662507403,4.14888906574945,130
2,1.16689386380769,0.2058808912816807,5.667810434195067,130
3,1.0075102493178008,0.1654789029115334,6.088451346915355,130
4,0.8779883124485489,0.14214025640234915,6.176915215090596,130
5,0.7694735144267952,0.13084802767258152,5.88066574723032,130
1,1.18565909628584,0.2726936492316222,4.347952728736845,131
2,1.0803637537653286,0.2119710696137872,5.096750965750935,131
3,0.8572943649675653,0.17311774145580758,4.952088432752631,131
4,0.7636639286089281,0.1483241608913569,5.148614521192468,131
5,0.7694735144267952,0.13084802767258152,5.88066574723032,131
1,1.3084370979978486,0.28066137264190716,4.66197783357694,132
2,1.1926836776104963,0.19989447906661603,5.966566376318114,132
3,1.0014598498287606,0.1677824947147071,5.9687981844090245,132
4,0.8575758349347015,0.14692440293004028,5.836850909940712,132
5,0.7694735144267952,0.13084802767258152,5.88066574723032,132
1,1.1575305823324922,0.28818688317283336,4.016597041435402,133
2,0.79093953392236,0.20441874986391834,3.8692122637913053,133
3,0.8678656746885545,0.16571244284600142,5.237178692097808,133
4,0.8565617500181929,0.14411093723180782,5.943766423782127,133
5,0.7694735144267952,0.13084802767258152,5.88066574723032,133
1,-0.018714478345031673,0.2791476857643947,-0.06704149559322159,134
2,0.22035943390072335,0.2128102183412754,1.0354739336216534,134
3,0.48218735339768143,0.18055206256976453,2.6706277764695505,134
4,0.7804735102321163,0.1448079557390519,5.38971430298037,134
5,0.7694735144267952,0.13084802767258152,5.88066574723032,134
1,0.6031380378600233,0.3030335406001832,1.9903342602454437,135
2,0.6748670139119586,0.20587469316881848,3.2780474546163068,135
3,0.4616327323695495,0.17153780408335137,2.6911428348776054,135
4,0.6482142922030261,0.1492329144108117,4.3436415804264685,135
5,0.7694735144267952,0.13084802767258152,5.88066574723032,135
1,1.3896150658550241,0.28628129607407504,4.854019752290986,136
2,1.2757506016715034,0.21258606198833052,6.0011018113762,136
3,1.2243925932088056,0.1717301357724655,7.129748006669425,136
4,0.8073541461393774,0.14774170614872978,5.4646326158344465,136
5,0.7694735144267952,0.13084802767258152,5.88066574723032,136
1,0.26954846658720266,0.31177789574679277,0.8645528443944394,137
2,0.5163602794526275,0.23462613777223432,2.200779011049014,137
3,0.6731282274351652,0.18152451759197957,3.7081945533560616,137
4,0.7197007344407877,0.14971991591707792,4.806980621331584,137
5,0.7694735144267952,0.13084802767258152,5.88066574723032,137
1,0.398481835606928,0.2813912311392695,1.416113195829143,138
2,0.5018095615974589,0.21138857515449844,2.3738726713622027,138
3,0.6806836852008744,0.16940738259417398,4.018028463561679,138
4,0.8272921413749681,0.14640096561633217,5.650865333381907,138
5,0.7694735144267952,0.13084802767258152,5.88066574723032,138
1,0.9786411680609556,0.2876205551233488,3.4025425187057863,139
2,0.9548426173136771,0.20717828289522866,4.608796848637591,139
3,0.9330315666142552,0.16555907066583242,5.6356414835011,139
4,0.7934500769424135,0.14664888541174348,5.410542839890381,139
5,0.7694735144267952,0.13084802767258152,5.88066574723032,139
1,0.7164475226233267,0.30090144776763134,2.3810039065567987,140
2,0.54470474726525,0.20943265788527515,2.6008586853900937,140
3,0.7319659310508537,0.16984777379406968,4.309540918318534,140
4,0.75555597050197,0.14515886060784614,5.205028252068897,140
5,0.7694735144267952,0.13084802767258152,5.88066574723032,140
1,0.5329116979919403,0.29733505790962383,1.7922935214518865,141
2,0.46209513393649626,0.2082397572113294,2.219053364855516,141
3,0.5711487517586804,0.17405254721270774,3.281473100538343,141
4,0.6722930395424407,0.14984691425235117,4.486532424753565,141
5,0.7694735144267952,0.13084802767258152,5.88066574723032,141
1,0.6411963723541365,0.3002034082286653,2.1358730606607117,142
2,0.5405029246322824,0.20537589967402,2.631773861929214,142
3,0.7871207508352298,0.16607538879407652,4.739538811564741,142
4,0.8189231928706983,0.14308534832188388,5.723319700270456,142
5,0.7694735144267952,0.13084802767258152,5.88066574723032,142
1,0.7022492685382662,0.29140630185467087,2.4098630128063925,143
2,0.6886268701811031,0.21146163677522428,3.256509694536638,143
3,0.842646002779507,0.17065210692236965,4.937800171215174,143
4,0.8769190151440969,0.14580359552111982,6.014385392965663,143
5,0.7694735144267952,0.13084802767258152,5.88066574723032,143
1,1.0677546846629844,0.3188572365625655,3.3486920233452877,144
2,0.7139651997234737,0.21824449956734748,3.2714006590720657,144
3,0.6359366791865517,0.1748417682815337,3.6372125804776454,144
4,0.7157337554801585,0.1480664181801407,4.833869585535471,144
5,0.7694735144267952,0.13084802767258152,5.88066574723032,144
1,0.9252059769237824,0.3110121940951687,2.9748221918291486,145
2,0.5390223192543544,0.20062953710022635,2.6866548517483784,145
3,0.6555167190813319,0.16953260899466874,3.8666114027770657,145
4,0.6976853384671068,0.14751402437946193,4.72962039644716,145
5,0.7694735144267952,0.13084802767258152,5.88066574723032,145
1,1.1665487659359313,0.2789416716198772,4.182052682059011,146
2,0.9886403234109585,0.19840399431220423,4.982965826057189,146
3,0.8702032899114389,0.16200745352288357,5.3713781124800075,146
