z,stage,nsim
4.97455461637693,4,684
5.88066574488064,5,684
4.406562871984056,1,685
4.572925090024677,2,685
5.342367867369567,3,685
5.43675432927653,4,685
5.88066574723032,5,685
1.7489625826666797,1,686
3.4329613098929204,2,686
5.725266818384786,3,686
5.970290342181938,4,686
5.88066574723032,5,686
2.766624356563412,1,687
2.099023608386312,2,687
3.22652929815272,3,687
4.301985822179144,4,687
5.88066574488064,5,687
5.139594355877565,1,688
5.055316558699845,2,688
6.138204196150284,3,688
6.451954455443343,4,688
5.88066574488064,5,688
3.289694282655466,1,689
4.356838373016844,2,689
4.414988521341298,3,689
5.193722453900438,4,689
5.88066574488064,5,689
1.1853648910227967,1,690
3.2806387412256823,2,690
2.580809574979418,3,690
4.698561050140443,4,690
5.88066574488064,5,690
3.476807068913339,1,691
4.34818974822358,2,691
4.752759731305893,3,691
5.359473033331113,4,691
5.88066574723032,5,691
1.9116677956887136,1,692
3.8921967920616916,2,692
4.376191849254624,3,692
6.034287097335949,4,692
5.88066574488064,5,692
3.311668990040911,1,693
5.08047640354516,2,693
5.505943050710918,3,693
5.799523237697828,4,693
5.88066574488064,5,693
2.4961399008550917,1,694
3.3626330691508386,2,694
4.562927451315223,3,694
4.832935624699207,4,694
5.88066574488064,5,694
2.0284413756094524,1,695
3.3103155374919035,2,695
4.487363296902296,3,695
4.791104563510746,4,695
5.88066574723032,5,695
3.0314847856673235,1,696
2.5717764602820057,2,696
4.153671830016791,3,696
4.7106964750719085,4,696
5.88066574723032,5,696
3.741152633746778,1,697
6.303459579952339,2,697
6.0617887785727484,3,697
6.018779269207105,4,697
5.88066574723032,5,697
3.443323481440625,1,698
1.5788064363297871,2,698
2.4896066807764137,3,698
4.32876847114521,4,698
5.88066574723032,5,698
2.703962775719315,1,699
3.2860221273226307,2,699
5.40265636854569,3,699
5.375673242865802,4,699
5.88066574723032,5,699
4.96646847888678,1,700
5.550093449824379,2,700
5.121048323409087,3,700
4.320967687103212,4,700
5.88066574488064,5,700
3.295731764748439,1,701
4.462074533192732,2,701
4.302787909421463,3,701
5.113619702080433,4,701
5.88066574723032,5,701
2.3824355487716686,1,702
2.5823318973055334,2,702
4.083506827912713,3,702
5.023449308920445,4,702
5.88066574488064,5,702
0.10694924787636131,1,703
1.5427344260902467,2,703
3.599074241249132,3,703
5.761757644040995,4,703
5.88066574723032,5,703
1.8456427822426529,1,704
3.911827779290387,2,704
4.20806448586893,3,704
5.585356335516944,4,704
5.88066574488064,5,704
2.8454738321231337,1,705
4.344802428922643,2,705
3.745679470873546,3,705
5.320002858612937,4,705
5.88066574488064,5,705
5.014263736206043,1,706
4.526898972210347,2,706
4.6414821409442615,3,706
5.606471754098897,4,706
5.88066574723032,5,706
2.1894805514263163,1,707
2.6302938015913964,2,707
4.545050240756348,3,707
5.713417350646724,4,707
5.88066574488064,5,707
1.4283703410577946,1,708
4.6205621043242076,2,708
5.470128409954418,3,708
4.799472148702989,4,708
5.88066574488064,5,708
4.506230630977064,1,709
4.907223289462914,2,709
6.070163898819904,3,709
5.078605027493497,4,709
5.88066574723032,5,709
-0.4428729774289168,1,710
1.4424365898931122,2,710
4.25557948731483,3,710
4.936432051333271,4,710
5.88066574488064,5,710
2.3676963410977168,1,711
3.359558102949628,2,711
4.50074554505923,3,711
5.092589932399452,4,711
5.88066574723032,5,711
3.7985175408179375,1,712
4.202473174558586,2,712
4.476896512413771,3,712
5.3261595248542495,4,712
5.88066574488064,5,712
2.9569502869240507,1,713
3.735509095625918,2,713
4.025812513795254,3,713
5.5341568535003764,4,713
5.88066574488064,5,713
3.9062656077055613,1,714
2.725133540169711,2,714
2.989757523505418,3,714
5.396212497960277,4,714
5.88066574488064,5,714
3.797053686158411,1,715
5.291827117738927,2,715
4.39874766178846,3,715
4.863437498431004,4,715
5.88066574723032,5,715
2.6803757121259637,1,716
4.210669088557283,2,716
4.0849510031924074,3,716
4.609909363098605,4,716
5.88066574488064,5,716
3.636807685931784,1,717
5.9734443304114455,2,717
6.049752812711355,3,717
6.323001042033253,4,717
5.88066574488064,5,717
3.786573766824612,1,718
3.8520214107980744,2,718
4.3404783554117525,3,718
4.722523926279172,4,718
5.88066574488064,5,718
2.5102188338176004,1,719
4.512419166076251,2,719
5.023607625944044,3,719
5.469252030521195,4,719
5.88066574723032,5,719
2.3611655866451846,1,720
2.396326258979919,2,720
3.451373940083823,3,720
5.408059963668309,4,720
5.88066574723032,5,720
3.5120920000130105,1,721
4.666862444492277,2,721
5.250837365053247,3,721
4.869908718875103,4,721
5.88066574723032,5,721
1.5428444779307005,1,722
2.235485014093972,2,722
3.2844913863156067,3,722
5.244524021485412,4,722
5.88066574488064,5,722
3.661544030231323,1,723
4.082062230937732,2,723
3.061914893602685,3,723
4.2284359708832495,4,723
5.88066574723032,5,723
2.8535177475159035,1,724
3.761425824690555,2,724
3.7969396896422456,3,724
4.679555030602207,4,724
5.88066574723032,5,724
4.7229271184845905,1,725
6.132074407958988,2,725
5.486971075023451,3,725
5.289508952689753,4,725
5.88066574723032,5,725
4.601932777247671,1,726
4.996965399338155,2,726
4.052532090926038,3,726
5.190517024902333,4,726
5.88066574488064,5,726
2.2282513291474406,1,727
3.2826870761951636,2,727
4.504815246864556,3,727
5.477185258589543,4,727
5.88066574723032,5,727
3.964412497393773,1,728
4.389321879612173,2,728
4.695706864464353,3,728
4.796782407906059,4,728
5.88066574488064,5,728
5.502460977680983,1,729
6.018488196728753,2,729
6.04688992279168,3,729
5.857768500013969,4,729
5.88066574723032,5,729
3.2074635848049518,1,730
4.071206232548457,2,730
3.7397322770553325,3,730
5.332482409347401,4,730
5.88066574488064,5,730
3.52915330242463,1,731
4.592153125329679,2,731
4.5477486074488205,3,731
5.77445884664856,4,731
5.88066574488064,5,731
5.527193856928391,1,732
3.49141595775426,2,732
4.431315471740899,3,732
5.079660383167441,4,732
5.88066574488064,5,732
2.808908281482476,1,733
3.4171080942307985,2,733
4.697204582304183,3,733
4.8854761455267175,4,733
5.88066574488064,5,733
2.5169277711300646,1,734
4.393214414751017,2,734
6.510188468972557,3,734
5.450306538973788,4,734
5.88066574723032,5,734
4.20952569183308,1,735
3.692999742973038,2,735
5.030862551656299,3,735
5.767771597472395,4,735
5.88066574723032,5,735
3.7493872656074605,1,736
2.896130947086039,2,736
4.6137456179596805,3,736
5.271796893555362,4,736
5.88066574488064,5,736
2.2711631033281496,1,737
3.1295826376440554,2,737
3.6978560846143247,3,737
4.9492240115761295,4,737
5.88066574488064,5,737
4.1354707663918315,1,738
4.618442944780435,2,738
5.287683033377782,3,738
5.697975124367253,4,738
5.88066574488064,5,738
3.414626033124286,1,739
4.486986916474084,2,739
5.140946212288439,3,739
4.968565426930277,4,739
5.88066574723032,5,739
5.17919426052345,1,740
4.822639015231729,2,740
6.812439672185035,3,740
7.21022781842164,4,740
5.88066574488064,5,740
4.501331740616731,1,741
5.575803398774523,2,741
5.90448739517931,3,741
5.991075084523417,4,741
5.88066574488064,5,741
1.7222805261116017,1,742
1.3599689131742105,2,742
2.3034635971028004,3,742
3.4646550604593305,4,742
5.88066574488064,5,742
1.65475649274666,1,743
4.668033762908084,2,743
5.401421919715569,3,743
5.581469927809992,4,743
5.88066574723032,5,743
2.5352919164459338,1,744
3.5381707224388164,2,744
3.426085559817689,3,744
3.958071777819404,4,744
5.88066574723032,5,744
2.7570088271889555,1,745
3.7814101989425755,2,745
4.789427415351945,3,745
5.036098755967142,4,745
5.88066574723032,5,745
2.792134465100375,1,746
4.516567261530253,2,746
3.745991455565792,3,746
4.029306473352951,4,746
5.88066574723032,5,746
2.362822641166768,1,747
3.1763763710401265,2,747
3.4615338074480957,3,747
4.281821959745336,4,747
5.88066574723032,5,747
3.46972558484515,1,748
4.3612799526155674,2,748
5.7618433902910855,3,748
4.80494735763606,4,748
5.88066574723032,5,748
3.479974375965501,1,749
4.584913669069872,2,749
5.265639247035176,3,749
5.748221845362754,4,749
5.88066574488064,5,749
1.644623641569541,1,750
4.331113296291305,2,750
4.116985992328747,3,750
5.146881686263863,4,750
5.88066574723032,5,750
1.3338331712452605,1,751
0.9770840872907989,2,751
3.6119425240677145,3,751
5.33568350414436,4,751
5.88066574488064,5,751
3.2601713992509143,1,752
5.423374248703994,2,752
5.07929590284585,3,752
5.423497683127681,4,752
5.88066574723032,5,752
2.6309416798181435,1,753
3.3132561130863616,2,753
5.0169968127913505,3,753
5.650145050372288,4,753
5.88066574488064,5,753
1.2661800897700668,1,754
1.905528759422908,2,754
3.1277811341456405,3,754
4.676442104697045,4,754
5.88066574488064,5,754
3.8266112378476387,1,755
4.650840818528128,2,755
5.5279799368529074,3,755
5.700990657779945,4,755
5.88066574488064,5,755
3.6910801422478783,1,756
4.056060513608875,2,756
4.050343092102842,3,756
5.102113190197159,4,756
5.88066574488064,5,756
5.526441062052917,1,757
4.605111067749244,2,757
5.641060709169744,3,757
5.872148784405903,4,757
5.88066574488064,5,757
3.699878788234888,1,758
3.447380208100826,2,758
5.054579629601091,3,758
5.888657443947453,4,758
5.88066574723032,5,758
1.0661442238819416,1,759
3.9941488807557732,2,759
3.7578866863834723,3,759
4.6387461711276785,4,759
5.88066574723032,5,759
4.440214180894103,1,760
4.988119839826495,2,760
5.934132236152452,3,760
5.626363891790773,4,760
5.88066574488064,5,760
2.447216183230591,1,761
2.7238553096104585,2,761
4.262843703225854,3,761
4.768484506349389,4,761
5.88066574488064,5,761
3.2388934557261795,1,762
3.6569274106795806,2,762
5.061307084749974,3,762
4.533239662056135,4,762
5.88066574488064,5,762
4.052702158683813,1,763
3.598773157925935,2,763
3.8899289789898064,3,763
4.683065349124134,4,763
5.88066574723032,5,763
-0.11769336832273222,1,764
1.238191400822889,2,764
5.083552831421004,3,764
5.26001649670605,4,764
5.88066574488064,5,764
3.582619752613965,1,765
3.8889339961680496,2,765
3.685385610063823,3,765
4.727665005701066,4,765
5.88066574488064,5,765
1.9440888252019821,1,766
3.487408951619977,2,766
5.1084917761340645,3,766
5.23467542821578,4,766
5.88066574488064,5,766
4.859992899903216,1,767
4.833995033671648,2,767
4.240789410699679,3,767
4.830854564744667,4,767
5.88066574723032,5,767
3.2242058331971926,1,768
3.461292773323243,2,768
4.582694234721003,3,768
5.419232621118001,4,768
5.88066574723032,5,768
4.0667318259331084,1,769
3.284000809403133,2,769
3.7177602473767655,3,769
5.012166681093892,4,769
5.88066574723032,5,769
4.011374367478538,1,770
3.5308408318629576,2,770
5.464868079029264,3,770
6.337044165611882,4,770
5.88066574723032,5,770
0.24654883249977086,1,771
1.9658831443210671,2,771
4.079902664677588,3,771
5.244748050030195,4,771
5.88066574723032,5,771
2.0034602459664916,1,772
2.886162159056212,2,772
3.45307704768982,3,772
5.3304516540064135,4,772
5.88066574488064,5,772
5.6383183627690805,1,773
4.31946294841629,2,773
5.501739578210123,3,773
5.237653597393778,4,773
5.88066574723032,5,773
3.236782667778171,1,774
5.381626468933348,2,774
5.7182629350330885,3,774
5.680913572311396,4,774
5.88066574723032,5,774
2.843716320134215,1,775
3.1714143340204193,2,775
4.880888298048064,3,775
4.44258867915561,4,775
5.88066574723032,5,775
1.841397943854087,1,776
3.633107561570487,2,776
4.494977604399378,3,776
5.696450611871911,4,776
5.88066574488064,5,776
2.1144416937525445,1,777
1.8107212756451512,2,777
3.619534599688972,3,777
5.445517830935097,4,777
5.88066574488064,5,777
3.1538538418156388,1,778
3.761647649317089,2,778
5.606332949914196,3,778
5.5917880378839016,4,778
5.88066574723032,5,778
2.3049484941082827,1,779
3.368354613291028,2,779
5.115802863702039,3,779
4.8768875995593195,4,779
5.88066574488064,5,779
2.666930516719802,1,780
4.902031857485119,2,780
6.173183156778177,3,780
6.208666146495364,4,780
5.88066574723032,5,780
4.111712491500745,1,781
4.874429621806113,2,781
5.1713184155276,3,781
5.1134518423920055,4,781
5.88066574488064,5,781
3.593012758153517,1,782
5.018265327496941,2,782
5.710713835025999,3,782
6.588103388821971,4,782
5.88066574488064,5,782
2.222498080258557,1,783
2.0625125941375404,2,783
3.8854543626316063,3,783
4.9363821586476435,4,783
5.88066574488064,5,783
4.249005739602162,1,784
4.819271928813291,2,784
5.422124697745255,3,784
4.740872160015767,4,784
5.88066574488064,5,784
2.4093131800093914,1,785
3.3825679278722687,2,785
4.058812816946591,3,785
4.7370390947551995,4,785
5.88066574723032,5,785
2.1414411305401457,1,786
3.610993954352829,2,786
5.701216788096436,3,786
5.533521598597358,4,786
5.88066574488064,5,786
1.5070421272571914,1,787
3.293569742290422,2,787
4.160161131384472,3,787
6.057915993315461,4,787
5.88066574488064,5,787
3.4520636415201755,1,788
4.167922435027186,2,788
4.964704629506714,3,788
6.654243894472889,4,788
5.88066574488064,5,788
5.391487667850203,1,789
7.144526755603215,2,789
7.680565846944867,3,789
6.205551177189446,4,789
5.88066574488064,5,789
4.671719420077841,1,790
3.3537969908928646,2,790
4.47049301388739,3,790
5.096758025746371,4,790
5.88066574488064,5,790
2.2992647724495194,1,791
3.0944122392219535,2,791
4.619082398907577,3,791
6.098143804506446,4,791
5.88066574723032,5,791
0.7755119042539962,1,792
3.207216859868796,2,792
4.787567216629219,3,792
5.419165841991922,4,792
5.88066574723032,5,792
2.5343843824308436,1,793
3.7901084892090955,2,793
4.182300789714004,3,793
3.9167446338904512,4,793
5.88066574723032,5,793
4.90442610660823,1,794
2.839872836834425,2,794
3.897909626616766,3,794
6.176611841385467,4,794
5.88066574723032,5,794
5.99676510496357,1,795
7.031958965823722,2,795
6.913159510511155,3,795
6.645277032205846,4,795
5.88066574723032,5,795
1.6670686260021677,1,796
3.856896330460057,2,796
4.346337989731029,3,796
4.603552157598443,4,796
5.88066574488064,5,796
2.3720175299660613,1,797
2.5415600943705945,2,797
4.223769694860992,3,797
4.554810683609842,4,797
5.88066574723032,5,797
2.7701098582225674,1,798
2.4775309604140303,2,798
4.268551244154419,3,798
4.877912019149975,4,798
5.88066574723032,5,798
3.496777318659796,1,799
3.8424029150903016,2,799
5.638036891011676,3,799
5.281115844876028,4,799
5.88066574723032,5,799
4.310733972853575,1,800
4.462934924204476,2,800
5.512117079194801,3,800
5.328304719846918,4,800
5.88066574488064,5,800
2.8723601390328857,1,801
3.8753464940161577,2,801
4.662883680341376,3,801
5.359755367590224,4,801
5.88066574723032,5,801
3.430306226745473,1,802
4.179925798135445,2,802
4.872230020888024,3,802
6.015481626543438,4,802
5.88066574488064,5,802
3.8309424189522185,1,803
3.71878897477319,2,803
4.724175490555442,3,803
5.18770896282453,4,803
5.88066574488064,5,803
1.423486047239205,1,804
2.490560522723935,2,804
3.751888985041154,3,804
6.003060215067913,4,804
5.88066574488064,5,804
4.368578122272606,1,805
6.081943799987804,2,805
6.092621138723242,3,805
5.537117143048882,4,805
5.88066574488064,5,805
1.1810552898067355,1,806
2.359131706488348,2,806
3.4004175345942045,3,806
3.758353280701929,4,806
5.88066574723032,5,806
1.524325823427262,1,807
3.526392785185266,2,807
3.1614754812981465,3,807
5.132998368692946,4,807
5.88066574488064,5,807
4.877149892381565,1,808
4.636172148266336,2,808
4.907550892899234,3,808
5.982803383527695,4,808
5.88066574488064,5,808
1.6321917160821344,1,809
2.6659097417816326,2,809
3.4333514272363788,3,809
5.099379013142925,4,809
5.88066574723032,5,809
4.529634362072581,1,810
5.0532459313281395,2,810
4.860806413983116,3,810
4.974158078908317,4,810
5.88066574488064,5,810
3.350839337998878,1,811
5.354417929011596,2,811
5.7004055194109595,3,811
5.206087197673423,4,811
5.88066574488064,5,811
1.413374540508935,1,812
3.2131289483673595,2,812
4.146187513543581,3,812
4.615000237585585,4,812
5.88066574488064,5,812
2.2836594635412575,1,813
1.5981075331060015,2,813
3.7585947454100608,3,813
4.936566139860556,4,813
5.88066574488064,5,813
3.196831127304344,1,814
3.05192522982631,2,814
4.657350583869851,3,814
4.9028481501711845,4,814
5.88066574488064,5,814
2.3656478375048073,1,815
3.9127224584629627,2,815
4.456275814753862,3,815
5.202639262009396,4,815
5.88066574723032,5,815
2.964584481564472,1,816
3.9433767222676677,2,816
2.516811507907524,3,816
4.410507879442932,4,816
5.88066574723032,5,816
2.3635946242284405,1,817
0.3964209101747871,2,817
2.2795570562549177,3,817
4.400940158932944,4,817
5.88066574723032,5,817
0.7619694624997211,1,818
2.796700176842342,2,818
2.400231174118811,3,818
5.029400771558365,4,818
5.88066574723032,5,818
0.48896176203194897,1,819
2.7351530458995263,2,819
3.8708253999711606,3,819
4.423156897322125,4,819
5.88066574723032,5,819
0.8738532569135438,1,820
2.188748547187692,2,820
4.152729636128418,3,820
4.648954326060775,4,820
5.88066574723032,5,820
3.0100119323561754,1,821
3.9675695133708406,2,821
4.235397450936919,3,821
4.772578708294088,4,821
5.88066574723032,5,821
1.546722133562616,1,822
3.081465842732137,2,822
4.4964243958455405,3,822
5.391032117490382,4,822
5.88066574723032,5,822
3.170073521195311,1,823
3.795781972520889,2,823
5.622394230719891,3,823
5.12253486721923,4,823
5.88066574488064,5,823
3.5434779261218488,1,824
4.921300904774714,2,824
5.123015085532293,3,824
6.59909787763718,4,824
5.88066574723032,5,824
2.935713355753601,1,825
1.7285612245470434,2,825
3.7838907100645187,3,825
4.92976987695345,4,825
5.88066574488064,5,825
2.702067609856863,1,826
5.356394165766637,2,826
6.227756602843537,3,826
6.658275649113748,4,826
5.88066574488064,5,826
1.1676719240793405,1,827
2.8563285875205073,2,827
2.663068925473755,3,827
4.1892500806112745,4,827
5.88066574488064,5,827
3.1253588213240118,1,828
4.365529418833953,2,828
5.112990723627286,3,828
5.394813912529343,4,828
5.88066574488064,5,828
0.8386535123010743,1,829
2.3982863011970106,2,829
3.3994271666226816,3,829
4.6326036591641735,4,829
5.88066574488064,5,829
1.15807817859435,1,830
2.114598170361028,2,830
4.144413581400951,3,830
5.405641756857249,4,830
5.88066574488064,5,830
2.9291226622535707,1,831
4.174400728810742,2,831
5.029734105110954,3,831
5.276877443414721,4,831
5.88066574488064,5,831
3.3730977312102355,1,832
2.159355256918161,2,832
3.4727055376441798,3,832
4.882376858474252,4,832
5.88066574723032,5,832
5.1552210256027955,1,833
4.293170496043914,2,833
3.9251935828107762,3,833
5.132955639988706,4,833
5.88066574723032,5,833
2.2858903344006496,1,834
2.9446589932253304,2,834
3.9209816104575994,3,834
4.853484841904317,4,834
5.88066574488064,5,834
1.7802261776779713,1,835
1.8179089436307505,2,835
3.726470248199935,3,835
3.9080985920716764,4,835
5.88066574488064,5,835
2.104745655319314,1,836
3.3723915780545015,2,836
4.8669608831701545,3,836
5.2707579015836306,4,836
5.88066574488064,5,836
3.96773041811411,1,837
3.213351391133472,2,837
5.4474078436219955,3,837
5.801325232136203,4,837
5.88066574488064,5,837
1.157868379569305,1,838
2.873110594509263,2,838
3.0277258227515667,3,838
4.604187500310909,4,838
5.88066574488064,5,838
0.8362486617970546,1,839
4.134566505015971,2,839
5.052072380063186,3,839
5.374430998329757,4,839
5.88066574723032,5,839
3.865302194697284,1,840
2.9380267402621207,2,840
4.471851983778364,3,840
4.688157116409123,4,840
5.88066574723032,5,840
3.054267224788071,1,841
5.2643396592420935,2,841
5.764646698659441,3,841
5.527668656318752,4,841
5.88066574723032,5,841
1.3711108797232785,1,842
1.6330066520659048,2,842
4.021720849033511,3,842
3.8084386598025977,4,842
5.88066574723032,5,842
2.5774545286690587,1,843
2.973679217651982,2,843
6.192021363209853,3,843
5.759771490005796,4,843
5.88066574723032,5,843
2.320197383602962,1,844
3.3439869434366956,2,844
3.418172655858503,3,844
4.505563951716055,4,844
5.88066574723032,5,844
1.2495767611071116,1,845
2.3353384330437343,2,845
2.989038884406587,3,845
4.57966254462089,4,845
5.88066574723032,5,845
2.431175608627764,1,846
4.02373488008985,2,846
4.872144623678,3,846
5.752671604367454,4,846
5.88066574723032,5,846
2.4756204352821536,1,847
1.3190007804461552,2,847
3.218245674424509,3,847
5.372768844444583,4,847
5.88066574723032,5,847
1.3237223717524735,1,848
3.409488134914441,2,848
4.201036224174907,3,848
5.066589840954857,4,848
5.88066574488064,5,848
3.964434509883366,1,849
5.643070585814283,2,849
5.707414550770856,3,849
6.822346865475248,4,849
5.88066574488064,5,849
2.1034338692406425,1,850
4.108361411952133,2,850
5.914245466250443,3,850
5.750866392947883,4,850
5.88066574488064,5,850
3.153997486152086,1,851
4.8985864333032385,2,851
5.168477948717636,3,851
5.9680097148969855,4,851
5.88066574488064,5,851
0.41816247843937526,1,852
2.7119243421733565,2,852
4.592649869786622,3,852
4.932748192060774,4,852
5.88066574488064,5,852
1.924713068421545,1,853
2.073968660769197,2,853
3.130946007231807,3,853
4.740579256863335,4,853
5.88066574488064,5,853
-0.29927420810911576,1,854
2.452575770005307,2,854
3.767447004736355,3,854
4.920606691889608,4,854
5.88066574488064,5,854
3.3457013733325267,1,855
2.5984475700920022,2,855
3.02128183236011,3,855
5.373834081039148,4,855
5.88066574488064,5,855
3.028155464275683,1,856
3.639227076919662,2,856
3.1160681071144785,3,856
3.4759154696012637,4,856
5.88066574723032,5,856
1.6572456726539684,1,857
3.3094339950748273,2,857
4.270379176045052,3,857
5.580050139096864,4,857
5.88066574723032,5,857
2.8483079758310654,1,858
4.0378089002933,2,858
4.7481572925028255,3,858
4.958468190332053,4,858
5.88066574488064,5,858
4.68854657986516,1,859
4.01871047660186,2,859
4.954563433709437,3,859
5.630991151376561,4,859
5.88066574488064,5,859
1.4784393564152545,1,860
2.679882733541707,2,860
3.8236820041295334,3,860
4.0440409893829266,4,860
5.88066574488064,5,860
-0.05878147638750068,1,861
3.9552949850881496,2,861
4.369577118304446,3,861
5.048849802417726,4,861
5.88066574723032,5,861
1.95571608072857,1,862
3.5918226711471686,2,862
4.623820386017206,3,862
4.858733593548235,4,862
5.88066574488064,5,862
3.4106249945342193,1,863
3.802765476864242,2,863
5.2515933210684045,3,863
6.0540203684413845,4,863
5.88066574488064,5,863
4.589208131444177,1,864
5.3323669529542395,2,864
5.430223002320695,3,864
5.517661535677352,4,864
5.88066574723032,5,864
1.4425065403547919,1,865
2.861760171763417,2,865
3.713144376911291,3,865
5.2051218106515265,4,865
5.88066574723032,5,865
1.3493183091164083,1,866
3.777927665416433,2,866
4.929682269589037,3,866
5.114091051876383,4,866
5.88066574723032,5,866
2.2743258473740666,1,867
2.5585721831646326,2,867
4.527587785417103,3,867
4.801230572828404,4,867
5.88066574723032,5,867
3.0965382553196927,1,868
3.8332035396668758,2,868
4.272949981362525,3,868
5.274835858171205,4,868
5.88066574723032,5,868
3.067609874970543,1,869
3.688527450535516,2,869
4.081713529036327,3,869
6.004400272906161,4,869
5.88066574723032,5,869
4.702003392142637,1,870
4.931003225825693,2,870
4.866054870107722,3,870
6.520972761601025,4,870
5.88066574723032,5,870
2.5367353917609345,1,871
2.733696898245459,2,871
3.993244121722351,3,871
5.335691711078738,4,871
5.88066574723032,5,871
3.3103473647895605,1,872
2.9576915662953125,2,872
4.37923362838433,3,872
5.180079533199438,4,872
5.88066574488064,5,872
3.1200084963842216,1,873
4.5236846743227925,2,873
5.340260419242119,3,873
5.735624184027885,4,873
5.88066574488064,5,873
3.1379923348414915,1,874
3.9619707010101823,2,874
2.324855179366359,3,874
4.339241808204017,4,874
5.88066574488064,5,874
1.8239112594543117,1,875
3.519590039782312,2,875
3.919954565854978,3,875
6.120478129328177,4,875
5.88066574488064,5,875
2.779095534146271,1,876
2.917715394297152,2,876
3.9685884904807995,3,876
4.951791728996819,4,876
5.88066574488064,5,876
2.751344838600312,1,877
4.736179565918315,2,877
5.2059615250980205,3,877
5.78516266227091,4,877
5.88066574488064,5,877
1.323598907089266,1,878
4.025069370473454,2,878
5.7324959125742625,3,878
5.552073478420404,4,878
5.88066574488064,5,878
2.757618691239131,1,879
4.425639956330123,2,879
5.783960036082645,3,879
5.018466044314459,4,879
5.88066574488064,5,879
0.945301561075686,1,880
2.9227764679290402,2,880
3.785420543749478,3,880
6.023800785609419,4,880
5.88066574723032,5,880
1.489869704671027,1,881
1.5544921762174417,2,881
3.54896204889408,3,881
4.729816416664535,4,881
5.88066574723032,5,881
1.5509216913313315,1,882
2.420564510937656,2,882
3.514554328337836,3,882
3.949973336145139,4,882
5.88066574488064,5,882
5.593720233263196,1,883
4.900450792044289,2,883
5.443709697830255,3,883
5.136873118491497,4,883
5.88066574488064,5,883
1.9012581354256874,1,884
2.2354833012285504,2,884
4.977272168361876,3,884
5.0445426604964725,4,884
5.88066574488064,5,884
2.0361976302031444,1,885
3.967008616999739,2,885
5.259882176088017,3,885
4.596879833743635,4,885
5.88066574488064,5,885
1.1642179306048985,1,886
3.5619152739089626,2,886
4.917466324441589,3,886
6.7284305360516505,4,886
5.88066574723032,5,886
1.0449273815816955,1,887
5.155771532506992,2,887
4.186750901606708,3,887
4.788638818052329,4,887
5.88066574723032,5,887
5.363852309412436,1,888
5.162968462640906,2,888
4.421232821083083,3,888
4.863480763420608,4,888
5.88066574488064,5,888
3.886159454263087,1,889
3.4204977076295116,2,889
4.154327813297116,3,889
4.792705792397386,4,889
5.88066574723032,5,889
3.156783590254254,1,890
4.483653376844773,2,890
4.961619751486975,3,890
4.4977572956841705,4,890
5.88066574723032,5,890
0.17282862395065515,1,891
1.709813902028096,2,891
4.027876935194304,3,891
5.02868637994522,4,891
5.88066574723032,5,891
2.177731698266516,1,892
3.5656033141697994,2,892
4.243182206150354,3,892
5.09037480859925,4,892
5.88066574723032,5,892
3.5332203316670334,1,893
2.94422077013816,2,893
3.1183253565118734,3,893
3.7669070449902944,4,893
5.88066574723032,5,893
1.8596842954645332,1,894
2.530445203727256,2,894
4.717029395320638,3,894
6.118860839283424,4,894
5.88066574723032,5,894
2.5191169105112965,1,895
3.83020307679389,2,895
4.454862195289135,3,895
5.631952577171628,4,895
5.88066574723032,5,895
1.4464560712480816,1,896
3.8876586874937953,2,896
5.10860690143581,3,896
5.483467080162349,4,896
5.88066574488064,5,896
2.631555436692067,1,897
4.287016700433847,2,897
3.7623214982929842,3,897
5.127623905701528,4,897
5.88066574488064,5,897
5.411600937980788,1,898
5.666640808239764,2,898
5.467993930556158,3,898
5.9433682060711615,4,898
5.88066574488064,5,898
2.6833256348802257,1,899
4.515372030578732,2,899
3.823762043047283,3,899
4.637579154057468,4,899
5.88066574488064,5,899
1.725238344037447,1,900
3.269208402340494,2,900
5.514524803657626,3,900
4.8017989721976315,4,900
5.88066574488064,5,900
1.528612380222838,1,901
3.066495711058375,2,901
4.622970551651064,3,901
4.911433032538922,4,901
5.88066574488064,5,901
4.660171051043774,1,902
5.278969309558295,2,902
5.452854734214757,3,902
6.0653603488122805,4,902
5.88066574488064,5,902
2.121981696605418,1,903
4.4056909211212325,2,903
4.327231002427491,3,903
5.149003608606491,4,903
5.88066574723032,5,903
1.1847540326245576,1,904
2.9615170261052204,2,904
4.2203752362844265,3,904
4.3734422291532775,4,904
5.88066574723032,5,904
2.7416222435983997,1,905
3.5083918737850026,2,905
3.656441352537785,3,905
4.59245701532339,4,905
5.88066574488064,5,905
2.320883121148189,1,906
1.492150043774571,2,906
4.096268147815278,3,906
5.712369535715097,4,906
5.88066574488064,5,906
2.057316080630666,1,907
3.9249665948988772,2,907
3.9226429862462666,3,907
4.3049276102534275,4,907
5.88066574488064,5,907
2.6883083668119565,1,908
2.9131088913847227,2,908
3.5798788679853506,3,908
5.3584410909613744,4,908
5.88066574488064,5,908
4.747590330981602,1,909
4.152257884775185,2,909
4.410261362928146,3,909
5.085825152884083,4,909
5.88066574488064,5,909
4.05509834900739,1,910
4.3445036875599135,2,910
4.882566038070447,3,910
5.512047945269838,4,910
5.88066574723032,5,910
3.692881133063732,1,911
4.012306334448699,2,911
4.447212774940637,3,911
4.3285974191201495,4,911
5.88066574723032,5,911
1.7936153030623143,1,912
1.612430900350072,2,912
4.177515235669586,3,912
